Row,BL,bri,cortexTraj
R30000,0,0,1
R30001,0,0,0
R30002,0,1,0
R30003,0,0,0
R30004,0,0,1
R30005,0,0,0
R30006,0,0,0
R30007,0,0,0
R30008,0,0,0
R30009,0,1,1
R30010,0,0,0
R30011,0,0,0
R30012,0,0,0
R30013,0,0,0
R30014,0,1,1
R30015,0,0,0
R30016,0,0,0
R30017,0,1,0
R30018,0,0,0
R30019,0,0,0
R30020,1,1,0
R30021,0,0,0
R30022,0,0,0
R30023,0,0,0
R30024,0,0,0
R30025,0,0,0
R30026,0,0,0
R30027,0,0,0
R30028,0,0,0
R30029,0,0,0
R30030,0,0,0
R30031,1,1,0
R30032,0,0,0
R30033,0,0,0
R30034,0,0,0
R30035,0,0,0
R30036,0,0,0
R30037,1,0,0
R30038,0,0,0
R30039,0,0,0
R30040,0,0,1
R30041,0,0,0
R30042,0,0,0
R30043,0,0,1
R30044,0,1,0
R30045,0,0,0
R30046,0,0,0
R30047,0,0,0
R30048,0,0,0
R30049,0,0,0
R30050,0,0,0
R30051,0,0,0
R30052,0,0,0
R30053,0,0,1
R30054,0,0,0
R30055,0,1,0
R30056,0,0,0
R30057,0,0,0
R30058,0,0,0
R30059,0,0,0
R30060,0,0,0
R30061,0,0,0
R30062,0,0,0
R30063,0,0,0
R30064,0,0,0
R30065,0,0,0
R30066,0,0,0
R30067,0,0,0
R30068,0,0,0
R30069,0,0,0
R30070,0,0,0
R30071,0,0,0
R30072,0,0,0
R30073,0,0,0
R30074,0,0,0
R30075,0,0,0
R30076,0,0,0
R30077,0,0,0
R30078,0,0,0
R30079,0,0,0
R30080,0,0,0
R30081,0,0,0
R30082,0,0,0
R30083,0,0,0
R30084,0,0,0
R30085,0,0,0
R30086,0,0,0
R30087,0,0,0
R30088,0,0,0
R30089,0,0,0
R30090,1,0,0
R30091,0,0,0
R30092,0,0,0
R30093,0,0,0
R30094,0,1,0
R30095,0,1,0
R30096,0,0,0
R30097,0,0,0
R30098,0,0,0
R30099,0,1,1
R30100,0,0,0
R30101,0,0,0
R30102,0,0,0
R30103,0,0,0
R30104,0,0,0
R30105,0,0,0
R30106,0,0,0
R30107,0,0,0
R30108,0,0,1
R30109,0,0,0
R30110,0,0,0
R30111,0,0,0
R30112,0,0,0
R30113,0,0,0
R30114,0,0,0
R30115,0,0,1
R30116,0,0,0
R30117,0,0,0
R30118,0,0,0
R30119,0,0,0
R30120,0,0,0
R30121,0,0,0
R30122,0,0,0
R30123,0,0,0
R30124,0,0,0
R30125,0,0,0
R30126,0,0,0
R30127,0,0,1
R30128,0,0,0
R30129,0,0,0
R30130,0,0,0
R30131,0,0,0
R30132,0,0,0
R30133,0,0,0
R30134,0,0,0
R30135,0,0,0
R30136,0,1,1
R30137,0,0,0
R30138,0,0,0
R30139,0,0,0
R30140,0,0,0
R30141,0,0,0
R30142,0,0,0
R30143,0,0,0
R30144,0,0,0
R30145,0,0,0
R30146,0,1,0
R30147,0,0,0
R30148,0,0,0
R30149,0,0,0
R30150,0,0,0
R30151,0,0,0
R30152,0,0,0
R30153,0,0,0
R30154,0,0,0
R30155,0,0,0
R30156,0,0,0
R30157,0,0,0
R30158,0,0,0
R30159,0,0,0
R30160,0,0,0
R30161,0,0,0
R30162,0,0,0
R30163,0,0,0
R30164,0,0,0
R30165,0,0,0
R30166,0,0,0
R30167,0,0,0
R30168,0,0,0
R30169,0,1,0
R30170,0,0,0
R30171,1,1,0
R30172,0,0,0
R30173,0,0,0
R30174,0,0,0
R30175,0,0,0
R30176,0,0,0
R30177,0,0,0
R30178,0,0,0
R30179,0,0,0
R30180,0,0,0
R30181,0,0,0
R30182,0,0,0
R30183,0,0,0
R30184,0,0,0
R30185,0,0,0
R30186,0,0,0
R30187,0,0,0
R30188,0,0,0
R30189,0,0,0
R30190,0,0,0
R30191,0,0,0
R30192,0,0,0
R30193,0,0,0
R30194,0,0,0
R30195,0,0,0
R30196,0,0,0
R30197,0,0,0
R30198,0,0,1
R30199,0,0,0
R30200,0,0,0
R30201,0,0,0
R30202,0,0,0
R30203,0,0,0
R30204,0,0,0
R30205,0,0,0
R30206,0,0,0
R30207,0,0,0
R30208,0,0,0
R30209,0,0,0
R30210,0,0,0
R30211,0,0,0
R30212,1,0,0
R30213,0,0,0
R30214,0,0,0
R30215,0,0,0
R30216,0,0,0
R30217,0,0,1
R30218,0,0,0
R30219,0,0,1
R30220,1,0,0
R30221,0,0,0
R30222,0,0,0
R30223,1,1,0
R30224,1,1,0
R30225,1,1,0
R30226,1,0,0
R30227,0,0,0
R30228,0,0,0
R30229,0,0,1
R30230,0,0,0
R30231,0,0,0
R30232,0,0,0
R30233,0,0,0
R30234,0,0,0
R30235,0,0,0
R30236,0,0,0
R30237,0,0,0
R30238,0,0,0
R30239,0,0,0
R30240,0,0,0
R30241,1,0,1
R30242,0,0,0
R30243,0,0,0
R30244,0,0,0
R30245,0,0,1
R30246,1,1,1
R30247,0,0,0
R30248,0,0,0
R30249,0,0,0
R30250,0,0,0
R30251,0,0,0
R30252,0,1,0
R30253,0,0,0
R30254,0,0,0
R30255,0,0,0
R30256,0,0,0
R30257,0,0,0
R30258,0,0,0
R30259,0,0,0
R30260,0,0,0
R30261,0,1,0
R30262,0,0,0
R30263,0,0,0
R30264,0,0,0
R30265,0,0,0
R30266,0,0,0
R30267,0,0,0
R30268,0,0,0
R30269,0,1,0
R30270,0,0,0
R30271,0,0,0
R30272,1,0,0
R30273,0,0,0
R30274,0,0,0
R30275,0,0,0
R30276,0,0,0
R30277,0,0,0
R30278,1,0,0
R30279,0,0,0
R30280,0,0,0
R30281,0,0,0
R30282,0,0,1
R30283,0,0,0
R30284,1,0,0
R30285,0,0,0
R30286,0,0,0
R30287,0,0,0
R30288,0,0,0
R30289,0,0,0
R30290,0,0,0
R30291,0,0,0
R30292,0,0,0
R30293,0,0,0
R30294,0,0,0
R30295,0,0,0
R30296,0,0,0
R30297,0,1,0
R30298,0,0,0
R30299,0,0,0
R30300,0,0,0
R30301,0,0,0
R30302,0,0,0
R30303,0,0,1
R30304,0,0,0
R30305,0,0,0
R30306,0,0,0
R30307,0,0,0
R30308,0,0,0
R30309,0,1,1
R30310,0,0,0
R30311,0,0,0
R30312,0,0,0
R30313,0,0,0
R30314,0,0,0
R30315,0,0,0
R30316,0,0,0
R30317,0,0,0
R30318,0,0,0
R30319,0,0,0
R30320,0,0,0
R30321,0,1,0
R30322,0,0,0
R30323,0,0,1
R30324,0,0,0
R30325,0,0,0
R30326,0,0,0
R30327,0,0,0
R30328,0,0,0
R30329,1,1,0
R30330,0,0,0
R30331,0,0,0
R30332,0,0,0
R30333,0,0,0
R30334,0,0,0
R30335,0,0,0
R30336,0,0,0
R30337,0,0,0
R30338,0,1,0
R30339,0,0,1
R30340,0,0,0
R30341,0,1,0
R30342,0,0,0
R30343,0,0,0
R30344,0,0,0
R30345,0,0,0
R30346,0,0,0
R30347,0,0,0
R30348,0,0,0
R30349,0,0,0
R30350,0,0,0
R30351,0,0,0
R30352,0,1,0
R30353,0,0,0
R30354,0,0,0
R30355,0,0,0
R30356,0,0,0
R30357,0,0,0
R30358,0,0,0
R30359,0,1,0
R30360,0,0,0
R30361,0,0,0
R30362,0,0,0
R30363,0,0,0
R30364,0,1,0
R30365,0,0,1
R30366,0,0,0
R30367,0,0,0
R30368,0,0,0
R30369,0,0,0
R30370,0,0,0
R30371,0,0,0
R30372,0,0,0
R30373,0,0,0
R30374,0,0,0
R30375,0,0,0
R30376,0,0,0
R30377,0,1,0
R30378,0,0,0
R30379,0,0,1
R30380,1,1,1
R30381,0,0,0
R30382,0,0,0
R30383,0,0,0
R30384,0,0,0
R30385,0,0,0
R30386,0,0,0
R30387,0,0,0
R30388,0,0,0
R30389,0,0,0
R30390,0,0,0
R30391,0,0,0
R30392,0,0,0
R30393,0,0,0
R30394,0,0,0
R30395,0,0,0
R30396,0,0,0
R30397,0,0,0
R30398,0,0,0
R30399,0,0,0
R30400,0,0,1
R30401,0,0,0
R30402,0,0,0
R30403,0,0,0
R30404,0,0,0
R30405,0,0,0
R30406,0,0,0
R30407,0,0,0
R30408,0,0,0
R30409,1,1,0
R30410,0,0,0
R30411,0,0,0
R30412,0,0,0
R30413,0,0,0
R30414,0,0,0
R30415,0,0,0
R30416,0,0,0
R30417,0,0,0
R30418,0,0,0
R30419,0,0,0
R30420,0,0,0
R30421,0,0,0
R30422,0,0,0
R30423,0,0,0
R30424,0,0,0
R30425,0,0,0
R30426,0,0,0
R30427,0,0,0
R30428,0,0,0
R30429,0,1,1
R30430,0,0,0
R30431,0,0,0
R30432,0,0,0
R30433,0,0,0
R30434,0,0,0
R30435,0,1,0
R30436,0,0,0
R30437,0,0,0
R30438,0,0,0
R30439,0,0,0
R30440,0,0,0
R30441,0,0,0
R30442,0,0,0
R30443,0,0,0
R30444,0,0,0
R30445,0,0,0
R30446,0,0,0
R30447,0,0,0
R30448,0,0,0
R30449,0,1,0
R30450,0,0,0
R30451,0,0,0
R30452,0,0,0
R30453,0,1,0
R30454,0,0,0
R30455,0,0,0
R30456,0,0,0
R30457,0,0,0
R30458,0,0,0
R30459,0,0,0
R30460,0,0,0
R30461,0,0,1
R30462,0,1,0
R30463,0,0,0
R30464,0,1,0
R30465,0,0,0
R30466,0,0,0
R30467,0,0,0
R30468,0,0,0
R30469,0,0,0
R30470,0,0,0
R30471,0,0,0
R30472,0,0,0
R30473,0,0,0
R30474,0,0,0
R30475,0,0,0
R30476,1,0,0
R30477,1,1,0
R30478,0,0,0
R30479,0,0,0
R30480,0,0,1
R30481,0,0,0
R30482,0,0,0
R30483,0,0,0
R30484,1,1,0
R30485,0,0,0
R30486,0,0,0
R30487,0,1,0
R30488,0,0,0
R30489,0,0,0
R30490,0,0,0
R30491,1,1,0
R30492,0,0,0
R30493,0,0,0
R30494,0,0,0
R30495,0,0,0
R30496,0,0,0
R30497,0,1,0
R30498,0,0,0
R30499,0,0,0
R30500,0,0,0
R30501,1,1,0
R30502,0,0,0
R30503,0,0,0
R30504,0,0,0
R30505,0,0,0
R30506,0,0,0
R30507,0,0,0
R30508,0,0,0
R30509,0,0,0
R30510,0,0,0
R30511,0,0,0
R30512,0,0,0
R30513,0,0,0
R30514,0,0,0
R30515,0,0,0
R30516,0,0,0
R30517,0,0,0
R30518,0,0,0
R30519,0,0,0
R30520,0,0,0
R30521,0,0,0
R30522,0,0,0
R30523,0,0,0
R30524,1,1,0
R30525,0,0,0
R30526,0,0,0
R30527,0,0,0
R30528,0,1,0
R30529,0,0,0
R30530,0,0,0
R30531,0,0,0
R30532,1,0,0
R30533,0,0,0
R30534,0,0,0
R30535,0,0,0
R30536,0,0,0
R30537,0,0,0
R30538,0,0,0
R30539,1,0,0
R30540,0,0,0
R30541,0,0,1
R30542,0,0,0
R30543,1,0,1
R30544,0,0,0
R30545,0,0,0
R30546,0,1,0
R30547,0,0,0
R30548,1,1,0
R30549,0,0,0
R30550,0,0,0
R30551,0,1,0
R30552,0,0,0
R30553,0,0,0
R30554,0,0,0
R30555,0,0,0
R30556,1,1,1
R30557,0,0,0
R30558,0,0,0
R30559,0,0,0
R30560,0,1,0
R30561,0,0,0
R30562,0,1,1
R30563,0,0,0
R30564,0,0,0
R30565,0,0,0
R30566,0,0,0
R30567,0,0,0
R30568,0,0,0
R30569,0,0,0
R30570,0,0,0
R30571,0,0,0
R30572,0,0,0
R30573,0,0,0
R30574,0,0,0
R30575,0,0,0
R30576,0,0,0
R30577,0,0,0
R30578,0,0,0
R30579,0,0,0
R30580,0,0,0
R30581,0,0,0
R30582,0,0,0
R30583,0,0,0
R30584,0,0,0
R30585,0,0,0
R30586,0,0,0
R30587,0,1,0
R30588,0,0,0
R30589,0,0,0
R30590,0,0,0
R30591,0,0,0
R30592,0,0,0
R30593,0,0,0
R30594,0,0,0
R30595,0,0,0
R30596,0,0,0
R30597,0,0,0
R30598,0,0,0
R30599,0,0,0
R30600,0,0,0
R30601,0,0,0
R30602,0,0,0
R30603,0,0,0
R30604,0,0,0
R30605,0,0,0
R30606,0,0,0
R30607,0,0,0
R30608,0,1,1
R30609,0,0,0
R30610,0,0,1
R30611,0,0,0
R30612,0,0,0
R30613,0,0,0
R30614,0,0,0
R30615,1,1,0
R30616,0,0,0
R30617,1,1,1
R30618,0,0,1
R30619,0,0,0
R30620,1,0,0
R30621,0,0,0
R30622,0,0,0
R30623,0,0,0
R30624,0,0,0
R30625,0,0,1
R30626,0,0,0
R30627,0,0,0
R30628,0,0,0
R30629,0,0,0
R30630,0,0,0
R30631,0,0,0
R30632,1,0,0
R30633,0,0,0
R30634,0,0,0
R30635,0,0,0
R30636,0,0,0
R30637,0,0,0
R30638,0,0,0
R30639,0,0,0
R30640,0,0,0
R30641,0,0,0
R30642,0,0,0
R30643,0,0,0
R30644,0,0,0
R30645,0,0,0
R30646,0,0,0
R30647,0,0,0
R30648,0,0,0
R30649,0,0,0
R30650,0,0,0
R30651,0,0,0
R30652,0,0,0
R30653,0,0,0
R30654,0,0,0
R30655,0,1,0
R30656,0,1,1
R30657,1,0,0
R30658,0,0,0
R30659,0,0,0
R30660,0,0,0
R30661,0,0,0
R30662,0,0,1
R30663,0,0,0
R30664,0,0,0
R30665,0,0,0
R30666,0,0,0
R30667,0,0,0
R30668,0,0,0
R30669,0,0,0
R30670,0,0,0
R30671,0,0,0
R30672,0,0,0
R30673,0,1,0
R30674,0,0,1
R30675,1,1,0
R30676,1,1,1
R30677,0,0,0
R30678,1,0,0
R30679,0,0,0
R30680,0,0,0
R30681,0,0,0
R30682,0,0,0
R30683,0,0,1
R30684,0,0,0
R30685,0,0,1
R30686,0,0,0
R30687,0,1,0
R30688,0,0,0
R30689,0,1,0
R30690,0,1,0
R30691,0,0,0
R30692,0,0,0
R30693,0,0,0
R30694,0,0,0
R30695,0,0,0
R30696,0,0,0
R30697,0,0,0
R30698,0,0,0
R30699,0,0,0
R30700,0,0,0
R30701,0,0,0
R30702,0,0,0
R30703,0,0,0
R30704,0,0,0
R30705,0,0,0
R30706,0,0,0
R30707,0,0,0
R30708,0,0,0
R30709,0,0,0
R30710,0,0,0
R30711,0,0,0
R30712,0,0,1
R30713,1,0,0
R30714,1,1,0
R30715,0,0,0
R30716,0,0,0
R30717,0,0,0
R30718,0,0,0
R30719,0,0,1
R30720,0,0,0
R30721,0,1,0
R30722,0,0,1
R30723,0,0,0
R30724,0,1,0
R30725,0,0,0
R30726,0,0,0
R30727,0,0,0
R30728,0,0,0
R30729,0,0,0
R30730,0,0,0
R30731,0,0,0
R30732,0,0,0
R30733,0,0,0
R30734,0,0,0
R30735,0,0,0
R30736,0,1,1
R30737,0,0,1
R30738,0,0,0
R30739,0,0,0
R30740,0,0,0
R30741,0,0,0
R30742,0,0,0
R30743,0,0,0
R30744,0,0,0
R30745,0,0,0
R30746,0,1,1
R30747,0,1,0
R30748,0,0,0
R30749,0,0,0
R30750,0,0,0
R30751,0,0,0
R30752,1,1,1
R30753,0,0,0
R30754,0,0,1
R30755,0,0,0
R30756,0,0,1
R30757,0,1,1
R30758,0,0,0
R30759,0,0,0
R30760,0,0,0
R30761,0,0,0
R30762,0,0,0
R30763,0,0,0
R30764,0,0,0
R30765,0,0,0
R30766,0,0,0
R30767,0,0,0
R30768,0,0,0
R30769,0,0,1
R30770,0,0,0
R30771,0,0,0
R30772,0,0,0
R30773,0,0,0
R30774,0,0,1
R30775,0,0,0
R30776,0,0,0
R30777,0,1,0
R30778,0,0,0
R30779,0,0,0
R30780,0,0,0
R30781,0,0,1
R30782,0,0,0
R30783,0,0,0
R30784,0,0,0
R30785,0,0,0
R30786,0,0,0
R30787,0,0,0
R30788,0,0,0
R30789,0,0,0
R30790,0,0,0
R30791,0,0,0
R30792,0,0,1
R30793,0,0,0
R30794,0,0,0
R30795,0,0,0
R30796,0,0,0
R30797,0,0,1
R30798,0,0,0
R30799,0,0,0
R30800,0,0,0
R30801,0,0,0
R30802,0,0,0
R30803,0,0,0
R30804,0,0,0
R30805,0,0,0
R30806,0,0,1
R30807,0,0,0
R30808,0,0,0
R30809,1,1,0
R30810,0,0,0
R30811,0,0,0
R30812,0,0,0
R30813,0,0,0
R30814,0,0,0
R30815,0,0,0
R30816,0,0,0
R30817,0,0,1
R30818,0,0,0
R30819,0,0,0
R30820,0,0,0
R30821,0,0,0
R30822,0,0,0
R30823,0,0,0
R30824,0,0,1
R30825,0,0,0
R30826,0,0,0
R30827,0,0,1
R30828,0,0,0
R30829,0,0,0
R30830,0,0,0
R30831,0,0,0
R30832,0,0,0
R30833,0,0,0
R30834,0,0,0
R30835,0,0,0
R30836,0,0,0
R30837,0,0,0
R30838,0,0,0
R30839,0,0,0
R30840,0,0,0
R30841,0,0,0
R30842,0,0,0
R30843,0,0,0
R30844,1,1,1
R30845,0,0,0
R30846,0,0,0
R30847,0,0,0
R30848,0,0,0
R30849,0,0,0
R30850,0,0,0
R30851,0,0,0
R30852,0,0,0
R30853,0,0,0
R30854,0,0,1
R30855,0,0,0
R30856,0,0,1
R30857,0,1,0
R30858,0,0,0
R30859,0,1,0
R30860,0,0,0
R30861,1,0,1
R30862,0,0,0
R30863,0,0,0
R30864,1,1,1
R30865,0,0,0
R30866,0,0,0
R30867,0,0,0
R30868,0,0,0
R30869,0,0,0
R30870,0,0,0
R30871,0,0,0
R30872,0,0,1
R30873,0,0,0
R30874,0,0,1
R30875,0,0,0
R30876,0,0,0
R30877,0,0,1
R30878,0,0,1
R30879,0,0,0
R30880,0,0,0
R30881,0,0,1
R30882,0,0,1
R30883,0,0,0
R30884,0,0,1
R30885,0,0,0
R30886,0,0,0
R30887,1,1,0
R30888,0,0,1
R30889,0,0,0
R30890,0,0,0
R30891,0,0,0
R30892,0,1,0
R30893,0,0,0
R30894,0,0,0
R30895,0,0,0
R30896,0,1,0
R30897,0,0,0
R30898,0,0,0
R30899,1,0,0
R30900,0,1,0
R30901,0,0,1
R30902,0,1,1
R30903,0,0,0
R30904,0,0,0
R30905,0,0,0
R30906,0,0,0
R30907,0,0,0
R30908,0,0,0
R30909,0,0,0
R30910,0,0,0
R30911,0,0,1
R30912,0,0,1
R30913,1,0,0
R30914,0,0,0
R30915,0,0,0
R30916,0,0,0
R30917,0,0,0
R30918,0,0,0
R30919,0,0,0
R30920,0,0,0
R30921,0,0,0
R30922,0,0,0
R30923,0,0,0
R30924,0,0,0
R30925,0,1,0
R30926,0,0,0
R30927,0,0,0
R30928,0,0,0
R30929,0,0,0
R30930,1,0,0
R30931,0,0,0
R30932,0,0,0
R30933,0,0,0
R30934,0,0,0
R30935,0,0,0
R30936,0,0,0
R30937,0,0,0
R30938,0,0,0
R30939,0,0,0
R30940,0,0,0
R30941,0,0,1
R30942,0,0,0
R30943,0,0,0
R30944,0,1,0
R30945,0,0,0
R30946,0,0,0
R30947,0,0,0
R30948,0,0,0
R30949,1,0,0
R30950,0,0,0
R30951,0,0,0
R30952,0,0,0
R30953,1,0,0
R30954,0,0,0
R30955,0,0,0
R30956,0,0,1
R30957,0,0,0
R30958,0,0,0
R30959,0,0,0
R30960,0,0,0
R30961,0,0,0
R30962,0,0,0
R30963,0,0,0
R30964,0,0,0
R30965,0,0,0
R30966,0,0,0
R30967,0,0,0
R30968,0,0,0
R30969,0,0,0
R30970,0,1,0
R30971,0,0,0
R30972,1,1,0
R30973,0,0,0
R30974,0,0,0
R30975,0,0,0
R30976,0,0,0
R30977,0,0,0
R30978,0,0,0
R30979,0,0,0
R30980,0,0,0
R30981,0,0,0
R30982,0,0,0
R30983,0,0,0
R30984,0,0,0
R30985,0,1,0
R30986,0,0,0
R30987,0,0,0
R30988,0,0,0
R30989,0,0,0
R30990,0,0,0
R30991,0,0,0
R30992,0,0,0
R30993,0,0,0
R30994,0,0,0
R30995,0,0,0
R30996,0,0,0
R30997,0,1,0
R30998,0,0,0
R30999,0,0,0
R31000,0,0,0
R31001,0,0,0
R31002,0,0,0
R31003,0,1,0
R31004,0,1,0
R31005,0,0,0
R31006,0,0,0
R31007,0,0,0
R31008,0,0,0
R31009,0,0,0
R31010,0,0,0
R31011,0,0,0
R31012,0,0,0
R31013,0,0,0
R31014,0,0,1
R31015,0,0,0
R31016,0,0,0
R31017,0,0,0
R31018,0,0,0
R31019,0,0,1
R31020,0,0,0
R31021,0,0,0
R31022,0,0,0
R31023,0,0,0
R31024,0,0,0
R31025,0,0,0
R31026,0,0,0
R31027,0,0,0
R31028,0,0,0
R31029,0,0,0
R31030,0,0,0
R31031,0,1,0
R31032,1,1,0
R31033,0,0,0
R31034,0,0,0
R31035,0,0,1
R31036,0,0,0
R31037,0,0,0
R31038,1,1,0
R31039,0,0,0
R31040,0,0,0
R31041,1,1,0
R31042,0,0,0
R31043,0,0,0
R31044,0,0,0
R31045,0,0,0
R31046,0,0,0
R31047,0,0,0
R31048,0,0,0
R31049,0,0,0
R31050,0,0,0
R31051,0,0,1
R31052,0,0,0
R31053,0,0,0
R31054,0,0,1
R31055,0,0,0
R31056,0,0,1
R31057,0,0,0
R31058,0,0,0
R31059,0,0,0
R31060,0,0,0
R31061,0,0,0
R31062,0,0,0
R31063,0,0,0
R31064,0,0,0
R31065,0,0,1
R31066,0,1,0
R31067,0,0,0
R31068,0,0,0
R31069,0,0,0
R31070,0,0,1
R31071,0,0,0
R31072,0,0,0
R31073,0,1,0
R31074,0,0,0
R31075,0,0,0
R31076,0,0,0
R31077,0,0,0
R31078,0,0,0
R31079,0,0,0
R31080,0,0,0
R31081,0,0,0
R31082,0,0,0
R31083,0,0,0
R31084,0,0,1
R31085,0,0,0
R31086,0,0,0
R31087,0,0,0
R31088,0,0,0
R31089,0,0,0
R31090,0,0,0
R31091,0,0,0
R31092,0,0,0
R31093,0,0,0
R31094,0,0,0
R31095,0,0,0
R31096,0,0,0
R31097,0,0,0
R31098,0,1,1
R31099,0,0,0
R31100,0,0,1
R31101,0,0,0
R31102,0,0,0
R31103,0,0,0
R31104,0,0,0
R31105,0,0,0
R31106,1,1,0
R31107,0,0,0
R31108,0,1,0
R31109,0,0,0
R31110,0,0,0
R31111,0,0,0
R31112,0,0,0
R31113,0,0,1
R31114,0,0,1
R31115,0,0,0
R31116,0,0,0
R31117,0,0,1
R31118,0,0,0
R31119,0,0,0
R31120,0,0,0
R31121,0,0,0
R31122,0,1,0
R31123,0,0,0
R31124,0,0,0
R31125,0,0,0
R31126,0,0,0
R31127,0,0,0
R31128,0,0,0
R31129,0,0,1
R31130,0,0,0
R31131,0,0,0
R31132,0,0,0
R31133,0,0,0
R31134,0,0,0
R31135,0,0,0
R31136,1,1,0
R31137,0,0,0
R31138,0,0,0
R31139,0,0,0
R31140,0,0,0
R31141,0,0,0
R31142,0,0,1
R31143,0,0,0
R31144,0,0,1
R31145,0,0,0
R31146,0,0,0
R31147,0,0,0
R31148,0,0,0
R31149,0,0,0
R31150,0,0,0
R31151,0,0,0
R31152,0,0,0
R31153,0,0,0
R31154,0,0,0
R31155,0,0,0
R31156,0,0,0
R31157,0,0,0
R31158,0,0,0
R31159,0,0,0
R31160,0,0,0
R31161,0,0,0
R31162,0,0,1
R31163,0,0,0
R31164,0,0,0
R31165,0,0,0
R31166,0,0,0
R31167,0,0,0
R31168,0,0,0
R31169,0,0,1
R31170,0,0,0
R31171,0,0,0
R31172,0,0,0
R31173,0,1,1
R31174,0,0,0
R31175,0,0,0
R31176,0,0,1
R31177,0,0,0
R31178,0,0,0
R31179,0,0,0
R31180,0,0,0
R31181,0,0,0
R31182,0,0,0
R31183,0,0,0
R31184,0,0,0
R31185,0,0,0
R31186,0,0,0
R31187,0,0,0
R31188,0,0,0
R31189,1,1,0
R31190,1,1,0
R31191,0,0,0
R31192,0,0,0
R31193,0,0,1
R31194,0,0,0
R31195,0,0,0
R31196,0,0,1
R31197,0,0,0
R31198,0,0,1
R31199,0,0,0
R31200,0,0,0
R31201,0,0,0
R31202,0,0,0
R31203,0,0,0
R31204,0,0,0
R31205,0,0,1
R31206,0,0,0
R31207,0,0,0
R31208,0,0,0
R31209,0,0,0
R31210,0,0,0
R31211,0,0,0
R31212,0,0,1
R31213,1,0,0
R31214,0,0,0
R31215,0,0,0
R31216,0,0,0
R31217,0,0,0
R31218,0,0,0
R31219,0,0,0
R31220,0,0,0
R31221,0,0,0
R31222,0,0,0
R31223,0,0,0
R31224,0,0,0
R31225,0,0,0
R31226,0,0,0
R31227,0,0,0
R31228,0,0,0
R31229,0,0,0
R31230,0,0,0
R31231,0,0,0
R31232,0,0,0
R31233,0,0,0
R31234,0,0,1
R31235,0,0,0
R31236,0,1,0
R31237,0,0,0
R31238,0,0,0
R31239,0,0,0
R31240,0,0,0
R31241,0,0,0
R31242,0,0,0
R31243,0,0,0
R31244,0,0,0
R31245,0,0,0
R31246,0,0,0
R31247,1,0,0
R31248,0,0,0
R31249,0,0,0
R31250,0,0,0
R31251,0,0,1
R31252,0,0,1
R31253,0,0,0
R31254,0,0,1
R31255,0,0,0
R31256,0,0,0
R31257,0,0,0
R31258,0,0,1
R31259,0,0,0
R31260,0,0,0
R31261,0,0,1
R31262,0,0,0
R31263,0,0,0
R31264,0,0,0
R31265,0,0,1
R31266,0,0,0
R31267,0,0,0
R31268,0,0,0
R31269,0,0,0
R31270,1,1,0
R31271,0,0,0
R31272,0,0,0
R31273,0,0,0
R31274,0,0,0
R31275,0,0,0
R31276,0,0,1
R31277,0,0,0
R31278,0,0,0
R31279,0,0,0
R31280,0,0,0
R31281,1,1,1
R31282,0,0,0
R31283,0,0,0
R31284,0,0,0
R31285,0,0,0
R31286,0,0,1
R31287,0,0,0
R31288,0,0,0
R31289,0,0,0
R31290,1,0,0
R31291,0,0,0
R31292,0,0,0
R31293,0,0,0
R31294,0,0,0
R31295,1,1,0
R31296,1,1,1
R31297,0,1,0
R31298,1,1,1
R31299,0,0,0
R31300,0,0,0
R31301,0,0,1
R31302,0,0,0
R31303,0,0,0
R31304,0,0,0
R31305,0,1,0
R31306,0,1,1
R31307,0,0,1
R31308,1,1,1
R31309,0,0,0
R31310,0,0,0
R31311,0,0,0
R31312,0,0,1
R31313,0,0,0
R31314,1,0,0
R31315,0,0,0
R31316,0,0,0
R31317,0,0,0
R31318,0,0,0
R31319,0,1,0
R31320,1,1,0
R31321,0,1,1
R31322,1,1,0
R31323,0,0,0
R31324,1,1,0
R31325,0,0,0
R31326,0,0,0
R31327,0,0,0
R31328,0,0,0
R31329,0,0,0
R31330,0,0,0
R31331,0,0,0
R31332,0,0,0
R31333,1,0,0
R31334,0,0,0
R31335,0,0,0
R31336,0,0,0
R31337,0,0,0
R31338,0,0,0
R31339,0,0,0
R31340,0,1,0
R31341,0,0,0
R31342,0,0,0
R31343,0,0,1
R31344,0,0,0
R31345,0,0,0
R31346,0,0,0
R31347,0,0,0
R31348,0,0,0
R31349,0,0,0
R31350,0,0,0
R31351,0,1,1
R31352,0,0,1
R31353,0,0,0
R31354,0,0,0
R31355,0,0,0
R31356,0,0,0
R31357,0,0,1
R31358,0,0,0
R31359,0,0,0
R31360,0,0,0
R31361,0,0,0
R31362,0,0,0
R31363,0,0,0
R31364,0,0,0
R31365,0,0,0
R31366,0,0,0
R31367,0,0,1
R31368,0,0,0
R31369,0,0,0
R31370,0,0,0
R31371,0,0,0
R31372,0,0,1
R31373,0,0,1
R31374,0,0,0
R31375,0,0,1
R31376,0,0,0
R31377,0,0,0
R31378,0,0,0
R31379,0,0,0
R31380,0,0,0
R31381,0,1,0
R31382,0,0,1
R31383,0,0,1
R31384,0,0,1
R31385,0,0,0
R31386,1,0,0
R31387,0,0,0
R31388,0,0,0
R31389,0,1,0
R31390,0,0,0
R31391,0,0,0
R31392,0,0,0
R31393,0,0,0
R31394,1,0,0
R31395,0,1,1
R31396,0,0,0
R31397,0,0,0
